Ordem do ponto,Modelo,Servico,RMSE,MAE,MAPE,MAD,num_obs
13,Random Forest,F:/Dados/SMTR/linhas/110.csv,4.036498540175689,2.92211146650844,0.16633105412439544,2.075054629629623,198423
14,Random Forest,F:/Dados/SMTR/linhas/110.csv,4.207770489060593,3.053329797287151,0.16437343473084687,2.1287427248677293,198423
15,Random Forest,F:/Dados/SMTR/linhas/110.csv,4.426022692206863,3.1953891767862292,0.1663563393074764,2.1981041666666687,198423
16,Random Forest,F:/Dados/SMTR/linhas/110.csv,4.7291361281108415,3.4539895624654195,0.16533128637965397,2.4438648148148268,198423
17,Random Forest,F:/Dados/SMTR/linhas/110.csv,4.9644873621443955,3.599603175530759,0.16175189282028227,2.5380171296296234,198423
18,Random Forest,F:/Dados/SMTR/linhas/110.csv,5.097695910563645,3.721156172233386,0.16210644178207861,2.6304467592592538,198423
19,Random Forest,F:/Dados/SMTR/linhas/110.csv,5.432846769624575,3.976687789085309,0.16009498008865436,2.8233064814814846,198423
20,Random Forest,F:/Dados/SMTR/linhas/110.csv,5.710612157227056,4.140456756935403,0.15700891575295836,2.9214000000000198,198423
Total,Random Forest,F:/Dados/SMTR/linhas/112.csv,2.8496218437675744,1.8696101257880957,0.18768717551741354,1.1118074074074111,213365
1,Random Forest,F:/Dados/SMTR/linhas/112.csv,0.8251608612376178,0.5090731478941465,0.35357316759671775,0.27729629629629526,213365
2,Random Forest,F:/Dados/SMTR/linhas/112.csv,1.1706861922174971,0.7856224619030003,0.2815187270442987,0.49568683127572344,213365
3,Random Forest,F:/Dados/SMTR/linhas/112.csv,1.4957079367133408,1.0148065878035193,0.24129939972403774,0.65098194444444335,213365
4,Random Forest,F:/Dados/SMTR/linhas/112.csv,1.7932705215438705,1.2289267213250907,0.2162057640379058,0.7993912698412715,213365
5,Random Forest,F:/Dados/SMTR/linhas/112.csv,2.0840008297797965,1.4421232658747267,0.1929500680828674,0.958326543209874,213365
6,Random Forest,F:/Dados/SMTR/linhas/112.csv,2.2872945170035406,1.5983341755978557,0.17633041547975953,1.0596282407407365,213365
7,Random Forest,F:/Dados/SMTR/linhas/112.csv,2.398980231779906,1.6962779109399948,0.16505329332659446,1.1807333333333307,213365
8,Random Forest,F:/Dados/SMTR/linhas/112.csv,2.5980615763681905,1.8578400379756368,0.16320793039148787,1.2896212962962972,213365
9,Random Forest,F:/Dados/SMTR/linhas/112.csv,2.7729896285055675,2.02051853882455,0.14970144607029015,1.4601990740740707,213365
10,Random Forest,F:/Dados/SMTR/linhas/112.csv,3.0808885194122877,2.2240314242680927,0.14799370565186698,1.5724759259259224,213365
11,Random Forest,F:/Dados/SMTR/linhas/112.csv,3.2926314943936967,2.383156546918183,0.14770657987203634,1.6931768518518595,213365
12,Random Forest,F:/Dados/SMTR/linhas/112.csv,3.4257839383725597,2.476312727668552,0.1393562460932474,1.7738603174603327,213365
13,Random Forest,F:/Dados/SMTR/linhas/112.csv,3.5645455330927045,2.582003177755184,0.13805873949446165,1.8010064814814761,213365
14,Random Forest,F:/Dados/SMTR/linhas/112.csv,3.7945163748988002,2.768906949690196,0.13605105742730572,1.9798353174603491,213365
15,Random Forest,F:/Dados/SMTR/linhas/112.csv,3.9181996784837745,2.809682111409381,0.1295764139145483,1.9629083333333455,213365
16,Random Forest,F:/Dados/SMTR/linhas/112.csv,4.108671404582253,2.9734571950692406,0.12815527162735255,2.105390277777751,213365
17,Random Forest,F:/Dados/SMTR/linhas/112.csv,4.156574720553238,3.029980778646206,0.12355647847251285,2.162888888888901,213365
18,Random Forest,F:/Dados/SMTR/linhas/112.csv,4.4255736075801755,3.1899660911019208,0.1262676361233781,2.2442509259259253,213365
19,Random Forest,F:/Dados/SMTR/linhas/112.csv,4.419199281430501,3.2517837810220946,0.11576709415244009,2.3641379629629498,213365
20,Random Forest,F:/Dados/SMTR/linhas/112.csv,4.601840750656598,3.373704212273229,0.11861486881366619,2.4558703703703664,213365
Total,Random Forest,F:/Dados/SMTR/linhas/117.csv,2.314797486839695,1.399206170536208,0.2927890994574133,0.7173490740740766,117727
1,Random Forest,F:/Dados/SMTR/linhas/117.csv,1.1250912040926944,0.6096608873519479,0.48472234045498463,0.283123611111111,117727
2,Random Forest,F:/Dados/SMTR/linhas/117.csv,1.6931762281259202,1.0624689537684167,0.27396824566963207,0.5917351851851866,117727
3,Random Forest,F:/Dados/SMTR/linhas/117.csv,2.2011736735107865,1.437343883839325,0.25237711336543983,0.8431037037037061,117727
4,Random Forest,F:/Dados/SMTR/linhas/117.csv,2.595075050814545,1.6941627228260796,0.22656090418421654,1.013078703703707,117727
5,Random Forest,F:/Dados/SMTR/linhas/117.csv,2.819185158064863,1.891610640201855,0.20862923810120998,1.1768018518518475,117727
6,Random Forest,F:/Dados/SMTR/linhas/117.csv,3.2297466083214035,2.19229018835663,0.19242834052252344,1.3871344434488218,117727
7,Random Forest,F:/Dados/SMTR/linhas/117.csv,3.5689086578793003,2.439715374847201,0.17526771192389945,1.5602923611111184,117727
8,Random Forest,F:/Dados/SMTR/linhas/117.csv,4.98490629117911,3.7755601987581695,0.19292839961016786,2.9245281084656343,117727
Total,Random Forest,F:/Dados/SMTR/linhas/133.csv,2.4409799674016175,1.610281904671736,0.1934813039800074,0.954905555555604,171471
1,Random Forest,F:/Dados/SMTR/linhas/133.csv,0.6869153557921138,0.3971281297874313,0.3862593657651415,0.20948240740740798,171471
2,Random Forest,F:/Dados/SMTR/linhas/133.csv,0.9769017631244925,0.6241482691021566,0.2509827696817892,0.3897333333333344,171471
3,Random Forest,F:/Dados/SMTR/linhas/133.csv,1.257476230707006,0.8462228621229655,0.21207358548837243,0.5468250000000053,171471
4,Random Forest,F:/Dados/SMTR/linhas/133.csv,1.3830143361510416,0.970187564408032,0.1885382678663193,0.6556479166666673,171471
