feed_version,feed_start_date,feed_end_date,stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,versao_modelo
2024-03-18,2024-03-18, ,2hpt, ,Jacamim, , ,-22.951629,-43.260672, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3047O00027C0, ,Japobim, , ,-22.8216,-43.3071, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4124O00058C0, ,Japurá, , ,-22.900466,-43.349828, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4125O00055C0, ,Jasmins, , ,-22.880238,-43.366633, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3107O00052C0, ,Javatá, , ,-22.81832,-43.39082, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3107O00016C0, ,Javatá, , ,-22.81813,-43.39125, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,zan9, ,Jeceaba, , ,-22.867347,-43.560685, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3044O00011C0, ,Jitauna, , ,-22.836326,-43.289402, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00618C0, ,Jiçara, , ,-22.910319,-43.560726, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4123O00029C0, ,Jordão, , ,-22.908906000000002,-43.378484, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3107O00009C0, ,Juarana, , ,-22.82618,-43.414, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3069O00012C1, ,Julieta, , ,-22.88659,-43.306, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3110O00015C9, ,Jumirim, , ,-22.837413,-43.348288, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3089O00064C0, ,Jundiá, , ,-22.859749,-43.354416, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3076O00054C0, ,Juqueri, , ,-22.84594,-43.32879, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2026O00088C0, ,Juquiá, , ,-22.98097,-43.22375, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3077O00031C0, ,Jurucê, , ,-22.843325,-43.341008, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5145O00008C9, ,Juruena, , ,-22.89709,-43.53955, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5145O00021C9, ,Juruena, , ,-22.89693,-43.53895, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3066O00004C0, ,Jurunas, , ,-22.90479,-43.29386, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3066O00031C2, ,Jurunas, , ,-22.90501,-43.29376, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5141O00306C0, ,Kennedy, , ,-22.863359,-43.508577, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5141O00070C0, ,Kennedy, , ,-22.86325,-43.50882, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5135O00040C9, ,Lacerda, , ,-22.868933,-43.408813, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5135O00014C9, ,Lacerda, , ,-22.868995,-43.408586, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3086O00032C2, ,Lageado, , ,-22.847307,-43.34053, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5142O00062C9, ,Lesseps, , ,-22.88688,-43.48277, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4125O00040C0, ,Lilases, , ,-22.88183,-43.35885, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,uy2h, ,Limeira, , ,-22.867046,-43.307674, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5139O00201C9, ,Limites, , ,-22.887707,-43.435794, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5140O00097C9, ,Limites, , ,-22.882419,-43.440604, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5140O00041C9, ,Limites, , ,-22.882242,-43.440311, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3085O00005C0, ,Lindoia, , ,-22.862146,-43.344859, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3085O00015C0, ,Lindoia, , ,-22.862097,-43.345036, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3085O00020C0, ,Lindoia, , ,-22.861372,-43.343898, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00252C9, ,Luciara, , ,-22.875447,-43.561285, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5139O00092C9, ,Maceió, , ,-22.86836,-43.4283, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5139O00151C9, ,Maceió, , ,-22.868422,-43.429951, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4121O00042C0, ,Maença, , ,-22.92791,-43.35545, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5148O00114C0, ,Malabar, , ,-22.918816,-43.630749, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5142O00025C9, ,Manduca, , ,-22.869697,-43.508367, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3113O00004C0, ,Manhama, , ,-22.830394,-43.373098, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5141O00148C0, ,Marreco, , ,-22.85234,-43.46132, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3106O00014C9, ,Matiola, , ,-22.8456,-43.37417, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3106O00050C0, ,Matiola, , ,-22.845554,-43.374023, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5147O00038C0, ,Mauriti, , ,-22.88861,-43.59705, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2036O00094C0, ,Maxwell, , ,-22.91611,-43.23688, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2036O00074C0, ,Maxwell, , ,-22.9186,-43.23953, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3045O00039C9, ,Mendoza, , ,-22.8355,-43.30476, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3050O00009C0, ,Miraluz, , ,-22.86998,-43.26437, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5139O00008C9, ,Miranga, , ,-22.86207,-43.44451, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3076O00046C9, ,Missuri, , ,-22.85195,-43.33299, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3089O00055C0, ,Mocandi, , ,-22.867471,-43.364566, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3094O00007C0, ,Monjolo, , ,-22.81906,-43.183746, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3094O00002C0, ,Monjolo, , ,-22.819477,-43.18254, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3090O00030C9, ,Montese, , ,-22.86156,-43.3704, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5151O00033C0, ,Morgado, , ,-22.99264,-43.54437, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,1002O00004C0, ,Mortona, , ,-22.89541,-43.1964, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3052O00017C0, ,Murillo, , ,-22.88606,-43.26408, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5140O00037C9, ,Murundu, , ,-22.887258,-43.445038, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5140O00005C9, ,Murundu, , ,-22.876188,-43.451069, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5148O00041C9, ,Murupê, , ,-22.91675,-43.63671, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5141O00132C0, ,México, , ,-22.874104,-43.474539, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5141O00195C0, ,Mônaco, , ,-22.87505,-43.45896, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3062O00014C0, ,Narceja, , ,-22.91076,-43.27712, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3096O00009C0, ,Nereida, , ,-22.80691,-43.18061, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3113O00015C0, ,Noruega, , ,-22.82843,-43.36619, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3087O00006C0, ,Nuaçú, , ,-22.85529,-43.361289, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3046O00054C0, ,Oitinga, , ,-22.821399,-43.292515, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3046O00065C0, ,Oitinga, , ,-22.821428,-43.292393, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3048O00001C9, ,Otranto, , ,-22.81348,-43.30113, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5148O00096C0, ,Ouroana, , ,-22.915764,-43.626647, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3086O00030C2, ,Pacoval, , ,-22.85058,-43.34513, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4122O00044C0, ,Pajurá, , ,-22.928393,-43.365101, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5151O00092C9, ,Palhano, , ,-22.946903,-43.599539, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5141O00107C0, ,Panambi, , ,-22.86439,-43.47494, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3043O00043C0, ,Panamá, , ,-22.83476,-43.27764, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3043O00048C0, ,Panamá, , ,-22.83558,-43.2768, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4120O00098C0, ,Papizzo, , ,-22.936831,-43.351093, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4120O00105C0, ,Papizzo, , ,-22.937136,-43.350953, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3067O00013C0, ,Paraná, , ,-22.905382,-43.311908, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3069O00053C0, ,Paraná, , ,-22.896226,-43.308855, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3067O00005C0, ,Paraná, , ,-22.9064,-43.31263, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00568C9, ,Partido, , ,-22.920967,-43.528176, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00206C9, ,Partido, , ,-22.920794,-43.528127, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00599C0, ,Partido, , ,-22.928415,-43.53238, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,1161O00028C0, ,Passeio, , ,-22.91401,-43.1771, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,1161O00027C0, ,Passeio, , ,-22.91429,-43.17745, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3113O00005C0, ,Peixoto, , ,-22.83146,-43.37384, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3061O00038C0, ,Pelotas, , ,-22.913782,-43.271729, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3082O00013C1, ,Penalva, , ,-22.8828,-43.32159, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3043BC0003E0,TCPE1,Penha I, , ,-22.84163,-43.27715, , ,1, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3045O00016C0, ,Pequiri, , ,-22.83688,-43.293, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5147O00042C9, ,Pequiá, , ,-22.910532,-43.61434, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5147O00047C9, ,Pequiá, , ,-22.91061,-43.61446, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3045O00027C9, ,Pindaí, , ,-22.82571,-43.28942, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3063O00038C0, ,Piranga, , ,-22.9037,-43.29018, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3042O00098C0, ,Pirangi, , ,-22.841563,-43.260282, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3042O00054C0, ,Pirangi, , ,-22.84149,-43.26037, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5139O00243C9, ,Pirapua, , ,-22.885975,-43.423929, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5147O00037C0, ,Pirauá, , ,-22.88685,-43.60078, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5147O00104C9, ,Pirauá, , ,-22.893062,-43.606395, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3041O00064C0, ,Platina, , ,-22.849087,-43.255234, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5135O00019C9, ,Portela, , ,-22.862334,-43.394883, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2025O00032C0, ,Posto 8, , ,-22.9874,-43.1966, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3083O00035C0, ,Quaxima, , ,-22.87924,-43.34165, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,rgqx, ,Quitite, , ,-22.948914,-43.330541, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,1161O00029C0, ,Rezende, , ,-22.91138,-43.18243, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,42ec, ,Rio Apa, , ,-22.824556,-43.310949, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3047O00031C0, ,Rio Apa, , ,-22.824357,-43.310943, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3046O00005C9, ,Rio Apa, , ,-22.82673,-43.30912, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4128BO0015E0,TORIV,Riviera, , ,-23.00026,-43.34202, , ,1, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5145O00027C9, ,Romaria, , ,-22.90309,-43.53856, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3076O00062C9, ,Roruima, , ,-22.85081,-43.32434, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5145O00016C9, ,Roteiro, , ,-22.89026,-43.52452, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5145O00003C9, ,Roteiro, , ,-22.89029,-43.52531, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2027O00044C0, ,Sacopã, , ,-22.965081,-43.202547, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3086O00007C9, ,Safiras, , ,-22.85177,-43.35331, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5152O00007C0, ,Samauma, , ,-23.014482,-43.542728, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5152O00316C0, ,Samauma, , ,-23.014346,-43.542588, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3048O00031C1, ,Saracá, , ,-22.814801,-43.303782, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3051O00015C0, ,Sarandi, , ,-22.892423,-43.255921, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3048O00004C9, ,Saturno, , ,-22.81234,-43.30927, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2035O00095C0, ,Sergipe, , ,-22.91168,-43.218765, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2035O00079C0, ,Sergipe, , ,-22.910814,-43.21828, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00343C9, ,Seridó, , ,-22.906911,-43.541964, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00116C9, ,Seridó, , ,-22.907029,-43.541848, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5141O00019C9, ,Siberia, , ,-22.886067,-43.473072, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3068O00008C0, ,Silvana, , ,-22.8919,-43.305, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3069O00059C0, ,Silvana, , ,-22.892261,-43.307207, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3069O00060C0, ,Silvana, , ,-22.892447,-43.306629, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3101O00025C0, ,Sobragi, , ,-22.79797,-43.19122, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3101O00027C0, ,Sobragi, , ,-22.79804,-43.19011, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4128O00204C0, ,Sorimã, , ,-23.008258,-43.293101, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3045O00001C9, ,Sultana, , ,-22.836146,-43.306174, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5147O00101C9, ,Tabocas, , ,-22.893593,-43.597399, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5147O00068C9, ,Tabocas, , ,-22.893468,-43.597393, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3110O00024C0, ,Taiaçu, , ,-22.82873,-43.34651, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3041O00011C0, ,Tambaú, , ,-22.847834,-43.247621, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4122BC0197E0,TCTAQ,Taquara, , ,-22.92418,-43.37388, , ,1, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,ml3j, ,Tembés, , ,-22.856129,-43.310069, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3072O00008C0, ,Tembés, , ,-22.85536,-43.30741, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5139O00214C9, ,Tiapira, , ,-22.879891,-43.422639, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4123O00040C0, ,Tindiba, , ,-22.925702,-43.359806, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00334C9, ,Tinguí, , ,-22.883983,-43.563034, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5141O00120C0, ,Toronto, , ,-22.871595,-43.453672, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4122O00259C0, ,Tribuna, , ,-22.924092,-43.384872, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5151O00143C0, ,Triunfo, , ,-22.993579,-43.610071, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5151O00315C0, ,Triunfo, , ,-22.993825,-43.609892, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2015O00022C0, ,Tucumã, , ,-22.93544,-43.173992, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2015O00034C0, ,Tucumã, , ,-22.935323,-43.174301, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3053O00019C0, ,Turiuva, , ,-22.879651,-43.268236, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5147O00100C9, ,Umbará, , ,-22.894245,-43.59974, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5147O00070C9, ,Umbará, , ,-22.894111,-43.599723, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3045O00033C9, ,Uruará, , ,-22.82402,-43.28803, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3076O00127C0, ,Urucara, , ,-22.849297,-43.321836, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4125O00024C0, ,Urucuia, , ,-22.89071,-43.35996, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4125O00013C0, ,Urucuia, , ,-22.89059,-43.35986, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2037O00057C0, ,Uruguai, , ,-22.922248,-43.247306, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2037I00052C0, ,Uruguai, , ,-22.926232,-43.245915, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3086O00053C9, ,Ururaí, , ,-22.8388,-43.34996, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3087O00012C9, ,Ururaí, , ,-22.83896,-43.35235, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,hgnz, ,Ururaí, , ,-22.838848,-43.350086, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3067O00006C0, ,VIoleta, , ,-22.90582,-43.31102, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4115BL0004E0,TLVEM,Ventura, , ,-22.94786,-43.39173, , ,1, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5149O00184C9, ,Verdade, , ,-22.918053,-43.692908, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
