trip_id,start_time,end_time,headway_secs,exact_times
0743abef-e6f3-4179-b57c-a761d14783a7,05:05:00,06:10:00,3900,0
9833e827-362b-4178-a6aa-52ab5366e516,08:30:00,10:52:00,4260,0
b7517d20-5ef3-47f5-a2a4-3f1291993a30,03:48:30,06:12:30,480,0
02fb253a-e021-4018-9fa1-1da46991fd7b,18:15:00,20:55:00,2400,0
3da7cfe4-5724-4b3a-9bdf-525ad107d451,16:44:00,18:23:00,660,0
f16059a1-7624-46dd-8bbd-e7fb5480aa4e,21:30:00,22:45:00,1500,0
68ffae80-bce4-4e00-a610-4a817aa80c81,10:45:00,11:11:00,780,0
fc494771-3521-4d78-87c1-1f46f5094e2d,07:18:00,17:18:00,3600,0
c1c89c08-abc9-4dad-b712-f044db9ea445,06:32:00,08:29:00,540,0
25fd9f86-2f71-4750-9c96-b480ce44054c,05:37:00,07:43:00,420,0
87af566b-1cbb-4f8c-8f29-9be8cc9adce7,22:55:00,24:25:00,2700,0
238d478b-8420-48b0-9add-6ac5ae6416eb,11:49:00,14:37:00,720,0
92d3f8b1-d50b-46e0-8123-48fedae0ab34,11:31:00,12:43:00,540,0
43e24d8b-29c3-4360-bcc8-aa650f7ce3d3,22:25:00,24:25:00,3600,0
1e7debcc-19fe-44f5-a6ab-65d77f4b3edc,05:30:00,06:30:00,1200,0
a6380d66-d2bf-4831-8cc7-754b07e30f22,06:00:00,07:40:00,1500,0
6d42452c-63ef-44e1-875e-f547162ded0e,24:10:00,25:10:00,3600,0
8fbed1dd-1c41-4263-8790-565c052d559d,05:40:00,07:40:00,720,0
3f62933a-f6d1-48f1-ad61-f720dcbe97a3,18:41:00,19:05:00,360,0
0fb5fde6-9433-4675-94ce-8761b48fee02,12:55:00,16:40:00,1500,0
3ac75da4-a33d-42e7-be30-950143fb04d4,11:21:00,11:48:00,540,0
8665fe51-92f3-4aa9-ac8f-de0c77555ea7,05:45:00,08:21:00,720,0
d7b919af-a0a9-4093-985a-a37decdef306,20:26:00,21:41:00,1500,0
79bc239b-6411-4fdb-bc61-b3e9a2050f7a,03:15:00,03:55:00,2400,0
89943919-c8f6-4ce5-9ed2-87611b4d6c12,11:44:15,12:20:15,270,0
b95d350f-d085-4ee4-b952-1a3fe96748af,20:00:00,24:00:00,3600,0
27003c40-bb44-4cf5-8bf3-a966c8af2ecb,26:20:00,27:40:00,2400,0
13f8f1c1-3f23-453b-ae31-8a16667f5217,13:30:00,15:30:00,900,0
01ad33aa-1ae8-403a-8104-9ed3ddaf4419,15:27:00,17:47:00,1200,0
972dc974-099e-49fd-92ae-8405d073b56f,17:47:00,18:37:00,1500,0
4514fed7-f017-456a-bd63-bde89fa0ea13,19:51:00,20:33:00,840,0
01c75b36-1764-401b-9719-ef36cb316e18,16:29:00,18:13:00,780,0
55ed1a3e-7c4f-409f-898a-9f2d7d202818,08:40:00,10:08:00,660,0
15b0ad1c-d1d2-4a1b-9571-1c6ac02bd465,19:45:00,21:51:00,1260,0
2af5c9d7-a90d-4a28-9cab-00eb7592b529,19:55:00,23:40:00,2700,0
0d1889b6-dd1f-4d1e-a7a9-2461af3f28b9,13:04:00,14:24:00,600,0
0ce76618-dfb7-42b7-8b55-46a6a7046334,19:41:00,20:47:00,660,0
a6e537b9-75b5-4828-bfa5-2ccd953cd59b,19:33:00,21:18:00,2100,0
7b20a054-2df7-45dd-b284-1ac115f570df,17:00:00,18:44:00,780,0
7981eb90-cb4e-4e3c-865f-43322b5fd995,07:05:00,08:30:00,5100,0
37a39d27-cab7-46d9-8413-1c16e7116678,20:55:00,22:40:00,2100,0
819abedd-8f27-4131-811c-8c9bb99256b5,05:30:00,06:00:00,900,0
5daa3347-8b5c-477c-a530-17ff39879853,18:43:30,19:04:30,420,0
0907e2b8-6a5b-411b-bdc1-ee0642c479f2,03:45:00,04:35:00,1500,0
6cbc8c82-06a3-4fb9-a58a-622c27e729dd,15:29:00,16:21:00,780,0
d1139a5b-c3bf-4b06-af8d-ed9447a2024e,11:40:00,12:32:00,780,0
8fa5ef72-d70b-4449-b40f-d604a28db215,21:03:00,23:03:00,600,0
75954abb-4dcf-4324-8636-4eefee782e71,05:40:00,09:10:00,1800,0
85e935ed-5e87-4689-b015-2d5cf43556bd,06:40:00,11:55:00,2100,0
5d783a1f-4b51-40ea-9092-e38fb2775984,15:15:00,18:45:00,1800,0
d892a056-4cb5-4749-b68c-0d0566d10a56,18:45:00,19:55:00,2100,0
40a4c7d6-533d-42b2-9270-e33969a7d69a,22:58:00,24:22:00,1680,0
e31a2fae-9157-41aa-a334-f2adc84aac95,04:15:00,04:55:00,2400,0
71541b7b-1473-47ac-bf75-9b8d153d3607,22:55:00,24:25:00,2700,0
a5b297fd-7f38-458b-bcc9-bc6416f902eb,17:45:00,22:25:00,2400,0
71ff6383-bb31-4353-b5ec-354a5c235215,16:19:15,18:43:15,270,0
22edd37a-67af-46fa-bb66-07c06c9e1988,14:55:00,18:15:00,1500,0
5edbc0e0-169e-420b-9334-a75b9497b8de,08:07:00,09:01:00,540,0
da8990b9-4e5e-439e-a26b-d6587b7c77f1,17:18:00,18:32:00,4440,0
3f1c266a-ded1-4043-a84c-5f4f49cb6615,06:30:00,07:30:00,3600,0
00ea5acd-ac03-4a59-b437-cbd89b74dcb5,15:35:00,19:05:00,1800,0
85818e1a-8cae-447c-b069-edd869a26e66,18:23:00,19:28:00,780,0
676f3fb6-c03e-413b-a23c-f5f75e78bd1d,20:55:00,22:55:00,1800,0
a113181f-2be3-4115-bbb8-747892a108ff,16:42:00,18:13:00,780,0
1b2cf474-5f34-44f5-97dd-656b26a00dca,16:09:00,16:42:00,660,0
3fe1abda-f854-406d-901a-c9889bc1acad,14:19:00,17:55:00,1080,0
be1334f5-c322-4d20-8a84-4be72423693b,06:40:00,07:30:00,3000,0
41d1d7f9-317f-4452-bbbb-510c297a7b47,14:30:00,15:15:00,2700,0
1c5b7bbf-b8a6-4664-b8b4-843868652794,16:50:00,17:20:00,600,0
e0f1ee30-9ba2-4482-93c0-bde64a5b8033,18:13:00,19:23:00,840,0
eb8ed8f6-0795-47ac-a472-6976a4494b4b,15:14:00,15:53:00,780,0
af4679bb-ab59-4b89-823a-de84c4992c66,11:55:00,12:55:00,1800,0
fbd94c44-d797-400c-bed5-59a408dbc84f,18:15:00,20:15:00,1800,0
74a7d37e-40f9-4335-85a9-aadebaa1ac4e,08:10:00,09:50:00,1200,0
63908ed9-5588-4851-9293-8d95f46736b7,17:41:30,18:25:30,330,0
bbd0258f-dc0c-45f6-bc70-a4fcb6244c78,18:55:00,22:55:00,2400,0
40d2eae6-30ee-4b45-8d8d-ae1fa2097e07,05:00:00,06:20:00,300,0
0491def3-9ac6-44bf-954e-927f3f02f74e,06:33:30,08:21:00,150,0
a73f363c-2978-4f5b-949e-5cad830c0d63,19:01:00,19:21:00,600,0
fd9ba0d0-beb5-41e3-8d92-4b557b71f056,08:21:00,09:03:00,180,0
b5da247b-9eb5-40e9-900a-7b6a2feced65,09:03:00,10:02:30,210,0
294790cf-035c-4837-86c9-ba409a451d8c,19:42:30,20:00:30,180,0
2bee7251-ff20-4fa7-b509-645931676331,03:58:00,04:16:00,360,0
c9b713ce-e5ad-4704-a4f9-9f3d3ff97604,20:10:00,21:00:00,1500,0
9465228b-c4fd-48d8-80e8-2428ac71e0ba,21:42:00,22:22:00,240,0
ad99e4c8-0d10-4343-bd70-24cbb5b92f9b,21:41:00,23:26:00,2100,0
2a99086b-2a07-472e-99d1-0f1a45c43c32,19:21:00,19:45:00,720,0
0fa1f8a1-1432-460e-b851-888e8d3fede6,14:07:00,15:51:00,780,0
472307e7-1b51-4887-b46d-4e8156531d40,20:43:00,21:41:00,1740,0
5b630f4c-cbef-4726-8577-1ebd52ea7c51,12:46:00,14:02:00,1140,0
53a52ea9-db02-45bb-8906-5fc4b3405bb5,12:20:15,12:40:15,300,0
2a9bfb28-4634-4460-8330-e57424ab10ba,19:40:00,23:34:00,4680,0
804e3077-3e6e-4a6b-bf14-2b7a7469e64e,15:21:00,16:09:00,720,0
ef8d88d8-53e1-47c9-9580-985a112832b1,04:15:00,05:21:00,3960,0
9b427266-b1bf-4be8-92b1-5f1c5bf20633,13:32:00,17:02:00,840,0
2951a119-306b-40ad-9f83-2ac790e2f77b,15:55:00,18:25:00,1800,0
32037d50-e5f5-4d98-9cd3-da281b744dfb,10:41:00,11:44:00,540,0
4925cb44-db3a-4b08-b13a-e53c86e4a3b8,09:20:00,12:05:00,660,0
54bbb104-dd2c-43ab-b35b-1ba6ff0dede9,16:35:00,18:23:00,720,0
10b4995b-1d0f-487e-b529-23fc0e6a9845,06:30:00,07:20:00,3000,0
fd5091bf-a650-4113-bf6e-edf3bd7b6714,17:48:00,19:26:00,840,0
f616ad60-4034-4323-a416-1917a161032f,22:20:00,23:20:00,3600,0
d4b6df8e-2ad4-4749-bb51-aecd5ee32d02,06:30:00,11:00:00,2700,0
1ed52787-28be-4bcb-93c0-49a0d3c320fc,14:49:00,16:29:00,1200,0
7a8b012d-cbb8-46c8-a76f-6ea41881d45c,12:40:15,15:34:15,360,0
b07f2afd-0d49-47ac-b4ad-933ac6b7f6de,19:05:00,20:15:00,2100,0
df022e9a-6699-436e-ab48-d16d94e968a8,06:00:00,07:40:00,3000,0
cf748fc3-1d25-4322-a05e-9293d7044129,17:21:00,18:46:00,1020,0
d924ad8c-a8f6-40dc-8986-8dc1e34a1a83,22:45:00,25:45:00,2700,0
e8986b3b-e475-4141-9ad2-82a3bc849f7a,15:13:00,15:53:00,480,0
ddf61380-05e7-4d4a-876f-ba68a35fcfdf,13:54:00,17:27:00,4260,0
1d28f70b-a4cc-44cb-96db-a80e53489238,17:02:00,18:42:00,1200,0
59add2d3-8b9b-4df4-8d1f-8e826c2b75fc,11:44:00,12:24:00,480,0
a621e390-7a4e-4e32-9650-12794e5846b9,10:46:00,11:21:00,420,0
f3dcfc5c-65ac-4535-9251-609f7cc28e2e,11:48:00,12:28:00,480,0
1ad439d2-e879-4c38-9875-8741d483eb4c,21:00:00,23:00:00,1800,0
d584f358-e577-488e-80e9-45ffdde61553,18:37:00,19:40:00,1260,0
a5dae6cf-006e-4b14-8e6f-4a7347a3f36f,11:10:00,24:30:00,600,0
a58300ff-7dfd-458e-8c5a-38bdae58b993,06:40:00,08:08:00,660,0
0af1b6e9-6b06-4d78-86c3-c14d26fc6def,14:37:00,15:21:00,660,0
b5284280-1339-4b35-b80c-80c4a6f1a545,04:35:00,05:45:00,4200,0
533bb7bc-edcf-4b51-9915-dcedcb66ae09,05:36:00,05:57:00,420,0
85070f75-91d4-4a54-b3e4-b62e6def42bc,20:28:00,21:43:00,1500,0
e7899c33-e62f-4230-85b7-08d95be2bb4b,07:48:00,08:48:00,900,0
69b2c9dd-d97c-4fed-bb3a-2e4efba2468f,14:35:00,15:55:00,2400,0
65143ec6-1807-4453-9359-84b39bf6a373,14:04:00,15:19:00,300,0
44bf4437-dccf-456d-a550-f684f305c486,13:45:00,14:39:15,465,0
000e016c-32a6-40c4-8d1a-02668a270bcd,20:53:00,21:47:00,1080,0
eab309b7-f9f1-40f4-9ab2-b3d9e06b5613,08:24:00,11:54:00,840,0
f94f4f4c-c569-4314-add4-50c88055c994,06:00:00,09:20:00,600,0
aed0899c-29c9-469b-ab9d-106b9d88245e,23:04:00,24:34:00,1800,0
f9b63068-056d-4193-a44e-3fc0ac481a22,09:56:00,14:20:00,720,0
ef043331-572e-4697-829f-82e61a746095,08:43:00,11:23:00,600,0
6a393929-027b-490a-8742-671a645c72f2,05:17:00,08:47:00,600,0
24631129-6a44-4828-8203-91b94652dcdc,09:42:00,10:42:00,720,0
50cb9429-61bc-48df-aee4-68ba98bb4ba7,12:10:00,13:30:00,1200,0
f9ad8c43-d92c-4b80-bf80-2f3eb8758696,08:40:00,09:22:00,840,0
a5831dfd-209a-4b63-8c8a-ed335bc107f4,09:22:00,12:07:00,900,0
b8017c7e-f87b-4e53-a872-ea79a87533fc,25:30:00,28:30:00,3600,0
278ee1a8-8144-4796-8359-c7eabce1192c,18:37:00,22:37:00,1800,0
f65df8e5-3537-4ac7-aa50-749445674c29,19:23:00,22:03:00,1200,0
db13fa0b-874a-4db5-b513-99c8d94df0c1,17:46:00,19:43:00,780,0
f7b5ccc2-fabb-4da5-9caa-75985ad198b9,07:05:00,10:00:00,1500,0
c87a8344-9fca-4b84-bb5e-9f0821651c82,10:50:00,13:45:00,1500,0
61d546c4-9cde-4190-9896-1519c84b3894,04:25:00,05:45:00,4800,0
a2db768d-61f8-4a56-ba2f-eb236147ac55,09:25:00,10:25:00,1800,0
4cc3fc61-2416-48ec-ba29-ebbdbcab177c,11:40:00,12:40:00,1200,0
ca0634b1-55d0-46e9-9586-d4d8c43aa38a,06:40:00,08:15:00,1140,0
87cfa563-ece1-4956-8b80-39777226b6ed,18:40:00,19:24:00,660,0
9609edaf-2adb-4b62-8ca6-fffe587c4bb9,07:30:00,09:00:00,900,0
f6b00d8e-9944-4747-8bfb-b8dc513d5279,16:21:00,17:21:00,900,0
d392170d-8763-4df4-bcf5-9639c489b259,18:46:00,20:10:00,1260,0
a677ef63-d1ad-4fd1-a27c-f2f3055b00ca,18:41:00,19:21:00,600,0
7da1c8bf-2c24-4d3f-af2f-6f450ea68adf,18:25:30,18:43:30,360,0
470b70c8-7c93-4c14-b170-833cfe3384f6,05:00:00,05:52:00,3120,0
ebe624eb-2676-4cd4-a8a4-6116f1e25d1a,05:52:00,06:42:00,600,0
2ec8765f-bfb3-4b56-a9e1-0916a71fa1a5,19:45:15,20:11:15,780,0
9a62ba10-cd87-4c8f-af73-7fa4ea455755,04:30:00,05:36:00,1980,0
755f1983-b22a-4988-a421-7c2b14fd9880,15:37:00,16:00:00,345,0
8c4aeaf9-bf6f-4417-ba64-e68a05343a9e,07:45:00,22:45:00,3600,0
bbbe23f5-e299-4e32-bd1f-8f72203bdd3b,15:36:00,16:16:00,480,0
ba7ccafa-f288-4cf3-863f-544d319cc609,23:00:00,24:30:00,2700,0
1261fced-74b4-490a-8bd7-f35cf9a3746b,05:00:00,06:00:00,3600,0
31756e54-d4e8-41de-8ce3-0cf31898a04a,06:05:00,07:11:00,660,0
30e88d1d-0421-40eb-a1cc-a1fee68e1579,17:49:00,19:25:00,720,0
979590ef-d28f-4c35-80fe-2c35ebc4b2cb,21:29:00,22:21:00,780,0
ca3afda9-1c6a-4935-b07e-8b2dc444b069,03:50:00,05:30:00,1500,0
ca932b39-187f-413f-99d9-f734efbe1147,23:36:00,26:36:00,1800,0
2b1ab9ce-c0a9-4210-9182-3f87bf021998,07:08:00,07:52:00,1320,0
c3090b7a-b39a-46a2-9f2a-87504865f4a6,07:52:00,08:46:00,1620,0
4fe62c11-651d-4efe-bc8e-d1e0a7bd2935,23:27:15,24:15:15,960,0
31cb4ffa-8e76-494b-aa81-12643a242d3f,02:45:00,04:15:00,1800,0
7fcf6c47-f86a-4d63-a13f-2ceaa920c4f0,17:41:00,19:29:00,720,0
8c821880-1618-4c51-8cf8-2d2a00f37e43,05:40:00,07:40:00,1200,0
0b59fd13-b1af-48bf-8831-a95f3ed9ea78,07:40:00,10:40:00,1800,0
5b3ec67b-d9ba-4895-9556-dd917ff9f0f5,09:00:30,10:24:30,420,0
2de71ec5-01ab-42eb-9e6b-c52eea7467a5,06:28:00,13:28:00,1200,0
894e14ad-cf3b-40cc-9490-d9dc0abd9d90,26:20:00,29:20:00,3600,0
29dcd536-7709-4fee-8028-c847ff0077ee,18:25:00,21:05:00,2400,0
b1cc6f15-1c22-4b96-b337-d9bf559b5a37,19:10:00,23:10:00,3600,0
4690a63d-9c8d-4eda-9a07-8aff5b6a4643,19:05:00,20:15:00,2100,0
920a180a-35b7-4420-8058-cc88eda8e6ce,13:09:00,15:39:00,600,0
5d33a0c9-9799-4cc2-a2be-6e6cac212772,26:20:00,29:20:00,3600,0
8e2f2af2-1dc2-4395-b4ae-910473d4844c,26:20:00,29:20:00,3600,0
597cfcce-1b46-4719-a6e0-5fb7597ebeb8,13:48:00,14:40:00,780,0
21d92052-fab0-4eff-8a7f-e32aad0c9840,05:45:00,07:45:00,1800,0
56997523-74f2-4876-a3be-0e4e4c341c65,07:45:00,09:25:00,1200,0
6bfc6698-3858-4ac8-b1ca-b9a6a8954c1e,17:47:00,18:43:00,480,0
db347570-edbb-431a-a407-a392ce2faa9f,14:46:00,15:08:00,660,0
26fb1f12-ec2d-4e7a-a737-a828ba0960cf,05:02:00,05:59:00,1140,0
61ed9edc-67fa-401e-b827-7f382985380c,22:29:00,24:29:00,1800,0
227322bc-5120-4ce5-b42c-85b1a924e690,08:10:00,09:00:00,1500,0
7ee95d1c-a1ea-4349-add8-097870c564ca,25:40:00,27:00:00,2400,0
82e59f52-bc55-41d8-b412-6049a1a2952c,08:34:00,09:04:00,600,0
49339e7b-1eeb-463a-8d5b-c6ec529d311c,25:19:30,25:40:00,615,0
a5678825-09bd-400a-9f2e-db772867a136,07:14:00,09:24:00,300,0
97e05b9f-3161-4fcb-b0ec-446eca8697fc,21:50:00,22:23:00,1980,0
18a84f3d-cbed-41bd-a811-1fd65a7dcfbe,18:42:00,19:57:00,1500,0
a8dbc47b-db52-4abe-9bff-423b38822022,20:10:00,21:50:00,1200,0
4ec92e3e-2ae9-47b8-b989-41a2d2aa4971,23:48:00,24:18:00,1800,0
e01e3d17-6df0-4b64-adc0-eee4f263a40f,08:42:00,11:23:00,1380,0
e46882d8-1807-4835-a126-36fa2d7badc2,06:30:00,06:40:00,600,0
65518019-2426-4436-8306-c2c165d6c97e,07:56:00,18:44:00,1620,0
98c6562b-7e65-410e-8408-f16e5b543e0d,05:55:00,06:20:00,1500,0
65728a51-7530-4e2e-acb1-50254ba84ec5,14:16:00,15:48:00,1380,0
e1e68bdb-a0a1-4572-bc3c-bfe862542967,16:08:00,16:48:00,600,0
8a887cd6-d743-4922-9350-1f60595b6509,06:36:15,08:40:15,240,0
38f858cc-c30f-44eb-a40d-5ca09b97aa65,16:27:00,16:53:00,780,0
bce76cf3-7d5b-4903-b559-7f6c5a3b6cb2,08:40:00,09:40:00,720,0
38dfffa1-3dba-4771-a724-026f4196b0c3,13:31:00,14:41:00,600,0
952c0403-a862-4552-a2ff-7e499f221814,17:23:00,22:03:00,1200,0
3ab9d7e5-b688-42cd-9171-b167ec4350ab,05:21:00,06:51:00,900,0
440483ff-6cd9-46ba-8967-37043fae9b82,03:15:00,04:51:00,1920,0
112d1a9e-1924-4c55-acc6-9e7f30b30ce6,07:04:00,07:37:00,660,0
e4764c9a-cca1-470b-88c3-63af7b105d50,18:41:00,19:51:00,840,0
f7aa1d8e-9b10-47af-9426-f6f15d7c6702,20:34:00,22:54:00,2100,0
4d0798cc-64b4-466f-9d65-bea2d64f2f2f,08:48:00,15:08:00,1200,0
c4326d72-c1f3-4a25-85a6-67ea83f881e6,04:00:00,04:14:45,885,0
eed8e57a-b167-4147-8792-2295027c74b9,20:15:00,22:30:00,2700,0
deb89485-b7de-41df-a7bd-4b81677939d7,07:09:00,10:46:00,420,0
f9789a9b-ce98-433c-a421-c49ebae4c007,16:24:00,17:44:00,1200,0
75843c19-cd62-4ef4-b8a1-6ad135722741,06:54:00,10:45:00,420,0
d0d10356-0aaf-4fba-b410-8c6e216f2b27,19:40:00,20:55:00,1500,0
08f88d8e-1f92-44ab-93ea-4a8faa7c3c59,20:55:00,22:25:00,1800,0
29ca1709-682b-414d-be95-352f13e66225,20:11:00,21:41:00,900,0
dc9ab998-f594-469a-bdc8-c225fe4b4b7e,10:09:00,14:00:00,660,0
34e61ff9-ab70-4380-a809-5e704bb52fe5,18:47:00,19:27:00,600,0
9253194a-3241-4453-96bf-81554aecd41b,12:48:00,13:48:00,1200,0
28073cca-b9d8-4371-af11-1d9453c3f844,09:20:15,10:44:15,360,0
cee0ea37-0d6c-40be-87d7-e540a44d3834,11:45:00,14:15:00,3000,0
8be4d06c-b3fb-4168-a82e-b2140b4cda7f,03:30:00,03:44:00,840,0
7b98cc8c-b857-4981-98ef-9159cb4027cd,03:58:00,04:16:00,360,0
19b0c230-0798-416e-86ac-d13e93af68f4,19:20:30,20:00:30,150,0
9424344a-4486-4952-9ed1-100ddadfd57c,22:22:00,22:42:00,300,0
c1c00726-68d0-4860-be0a-b6eef7cfe6a9,14:00:00,16:00:00,1800,0
f7d0b656-fc68-4236-baef-aa15ea0042e2,06:35:00,09:55:00,1500,0
b26bee7c-f3ff-44cf-9e9f-4b05d41e0ffd,19:41:15,20:23:15,420,0
3700d1e8-82c9-4fa1-8432-edadda514fbd,13:00:00,21:00:00,1200,0
28e6444a-948a-4492-bd9c-694432f6a826,16:29:00,17:47:00,780,0
fba5155b-e417-4073-86f6-f8ed1c9632da,23:03:00,25:19:30,585,0
860c228e-938c-4815-bf38-dea4cc36a28e,24:18:00,29:18:00,3600,0
6eeaa7fe-1105-49a3-a01b-439a06dd196f,08:41:00,11:21:00,600,0
7e1bf4a0-e77f-446a-bea7-03ef452bbf4a,06:20:00,07:48:00,1320,0
c0c111b1-31a9-437e-818f-08a0fe387ada,05:34:00,05:59:00,300,0
f7429ea0-ac2b-4c7f-89b9-7788d55c7e21,19:57:00,22:27:00,1800,0
e93042ab-d8bb-4f15-a65a-9933a3e8ef95,04:00:00,04:25:00,1500,0
898f9712-2394-4649-9712-b3071ad5bcca,11:44:30,12:24:30,300,0
8f9a92d8-d2d7-4523-9c6a-776ba1b289b0,03:40:00,04:10:00,900,0
23852044-edeb-4535-b13c-d304eee11772,15:48:00,17:48:00,1440,0
81d6d9fd-80be-43ea-a179-70d5a337ad9b,18:25:00,19:28:00,1260,0
8af91a55-e89c-4352-a008-38808ff7e51c,06:20:00,09:50:00,2100,0
9b46a463-cbb3-4197-88db-f0448ca7f5e5,05:10:00,18:40:00,1800,0
466a41ad-0564-429f-94e7-063bd85e32b7,17:56:00,20:44:00,1680,0
e1505206-7a86-46cd-9c17-56c902b07e4b,19:50:00,23:10:00,2400,0
eefa493c-8bed-4945-8eee-420255658859,07:30:00,14:30:00,3600,0
d165915f-ec3b-4279-b93c-bbece534e71f,06:20:00,08:36:00,2040,0
c1418818-4772-4e0f-8deb-cac42943088e,13:23:00,15:08:00,2100,0
780ff4ee-c6c1-46d7-9b0c-10d8dfbddecc,20:51:00,21:47:00,1680,0
78588b14-d752-4df3-abef-1117db57e49a,14:43:00,16:35:00,840,0
dcebc3cb-f0b8-4a80-ad27-87e8f11f5250,19:28:00,20:53:00,1020,0
0323a11b-a143-4c14-a106-2f84a42f806e,11:03:30,11:21:30,360,0
239ebd85-1646-4fe4-8edb-736733d58411,06:00:00,06:20:00,1200,0
80ba1ed7-2449-42bd-b370-8270ead9f385,21:07:45,22:09:15,615,0
dfb3d080-d2cc-4482-9bec-3c260890d782,23:30:00,25:30:00,7200,0
d5124642-9d67-4361-95da-421ea03c3cab,12:24:00,13:09:00,540,0
c464b43b-cb74-4a6b-be79-f88612ae4489,25:30:00,28:30:00,3600,0
1b0246fd-fe81-45a4-be87-60a7f4a23255,15:15:00,15:45:00,1800,0
06b0741a-7e82-4fb1-8417-1fbf72f91ebc,23:30:00,25:30:00,7200,0
7573b0fe-bbc7-4f38-aef2-b26475724266,24:20:00,26:20:00,7200,0
1de9d2c4-426c-4300-931d-14044ceb323d,17:44:00,18:32:00,720,0
f987e3c8-fae7-4661-a216-64bfd4111300,07:22:30,07:40:30,270,0
c64b8b6d-a327-4e61-8419-f3799bf3a2c1,16:40:00,18:11:00,780,0
1cf07e18-3f5a-477a-8cfb-87e95ffff93e,19:27:00,19:43:00,480,0
cfd6093e-1b80-4cfe-8b8f-4ed479564db0,07:30:00,08:34:00,960,0
9ea249b7-6610-4f7b-8052-8b5cd015915c,04:16:00,04:40:00,240,0
845fda46-6835-44ff-8584-7e5de33c8072,15:47:00,16:29:00,840,0
de817f21-98ad-4d83-a3eb-dbc81bb0fa78,03:50:00,05:02:00,2160,0
528e3613-ebfe-4dc4-861a-db4e2dbb70e1,13:42:00,16:42:00,600,0
288dd54e-4858-41fd-96b7-d575793318fd,07:58:00,12:46:00,720,0
a0ad7c0b-f581-4f18-b064-999237eca9a6,09:07:00,10:11:00,960,0
c5c339b6-5760-4313-9c94-b60358ada46f,14:24:00,15:36:00,540,0
aa636e79-abd9-4791-ab10-fe7c1954a281,21:41:00,23:17:00,1920,0
04f3026c-5279-4745-9a06-2755685caf2f,20:00:30,20:42:30,180,0
f67c1592-fbd9-40c5-9074-a6cc2653bc7d,23:03:00,23:27:00,480,0
2060ea96-ab2a-4dca-9223-a901e39ed0af,06:00:00,08:00:00,900,0
580d4b7f-fcf9-404b-b768-561cdb4338c2,07:40:00,09:16:00,2880,0
88bb97e5-d32f-4e60-a78e-3deae861e58c,20:47:15,21:05:15,540,0
e72f0c6c-ce4e-4157-8815-6e90cd7db544,06:27:00,07:09:00,840,0
096a095a-2924-47cd-849c-9b4e1295adac,15:53:00,17:45:00,420,0
49170ba7-ff52-4447-98b9-e88c3633e859,10:27:00,13:54:00,4140,0
e3e18f57-0923-4476-8eff-1eb30519378d,06:35:00,07:45:00,4200,0
85ebb699-5c17-4a08-b195-2488f330758e,03:44:00,03:58:00,420,0
dc433807-7727-41f4-8055-74976d5e7588,04:40:00,04:58:00,180,0
d3299b26-d9f1-4a58-9be9-81ac957566ea,07:45:00,17:43:00,2760,0
91429e97-0c0f-49a0-91a8-66f7388ea551,17:42:00,18:21:00,780,0
922b8686-4fee-438c-baed-c617e1fc881e,23:00:00,28:00:00,3600,0
a9b52435-4046-4a51-893a-bde30c893cf4,06:00:00,07:40:00,600,0
722e9389-d3d9-4300-8b5a-f151bc789e9d,19:24:00,19:44:00,600,0
0e735c5a-b36d-4054-9db1-475df00f1d12,15:58:30,16:13:30,450,0
edf5feb6-0221-464b-82bb-32083af1d8ff,10:50:00,13:14:00,720,0
02a36690-d66a-47ff-b028-2917d01b9130,11:29:00,12:09:00,1200,0
98f1aa78-5043-422c-8756-093a4dc5ffd0,08:47:00,10:26:00,660,0
f9afa837-9543-4e60-8ebd-ec4a53c6022b,07:38:00,08:26:00,720,0
069de3e2-7799-4e00-9550-def2bb99b974,16:13:30,18:26:30,420,0
9b5a60c1-d8fe-447c-a13a-0ca584d459b5,19:25:15,19:47:15,660,0
7716159f-24fa-454b-bb0f-f894aae7657f,19:24:00,19:52:00,840,0
a161d7d7-ba5d-45ae-a8d2-eea63d876051,21:05:00,22:50:00,2100,0
0314e19a-22d6-49a8-be92-ac64a7b69717,15:39:00,16:15:00,540,0
3887ac91-4f98-4567-8a04-9735c8f4bb23,13:35:45,14:38:45,630,0
998c7051-a90e-4f6c-999f-c0d82903a2c5,12:52:00,13:58:00,1320,0
1a4cf5c5-95ef-4733-84aa-31d15ec3e4f2,15:30:00,17:50:00,1200,0
1022b54c-93a9-4787-a876-37cf46f3b259,22:32:00,25:02:00,1800,0
47027ca9-003b-4a9d-9e58-fd7607b8b406,12:36:00,14:20:00,3120,0
377bbd63-529b-485c-a698-f0b53eed6a17,14:40:00,16:40:00,1200,0
2b184b9c-3c1f-4f06-9d0a-e395e9f6608d,18:43:00,19:01:00,540,0
001ddd78-650d-41be-a021-341ba4bd23f6,03:50:00,05:00:00,1400,0
b7391f8b-b04d-464e-a04f-30f812018dbe,21:43:00,22:43:00,1800,0
dce3203b-70f7-4d8c-b449-c6a245d79323,04:25:00,07:05:00,1200,0
da508442-d953-46b3-a084-49bb3914eeb9,06:20:00,06:33:30,405,0
26d29e20-871d-4e48-b83f-c48f86735f82,05:30:00,10:00:00,1080,0
df457ba9-9a1d-4678-9236-6efdaad23170,16:00:00,16:38:30,330,0
ed6267d5-cc37-48dc-980d-d24c39ea7538,05:37:15,05:57:15,240,0
